,Groundtruth,Predict
0,7.380000114,11.00376892
1,10.44000053,6.271588802
2,18.55000114,5.949389935
3,8.100000381,9.15256691
4,8.909999847,6.134318352
5,7.579999924,5.130530357
6,3.690000296,5.310253143
7,4.880000114,6.908938408
8,3.610000134,11.18129158
9,5.870000839,5.484566689
10,4.789999962,4.744600773
11,3.510000229,26.24213982
12,3.0400002,5.175029278
13,6.720000267,4.99228096
14,5.260000229,4.888323307
15,8.600000381,15.7063446
16,8.970000267,25.59185219
17,6.739999771,12.26123238
18,12.04999924,26.25837898
19,4.579999924,5.263626575
20,6.729999542,15.31444645
21,5.819999695,8.769305229
22,4.430000305,13.94604206
23,5.289999962,24.53424644
24,3.519999981,13.36777306
25,4.109999657,12.34798813
26,4.009999752,23.61131668
27,8.000000954,4.566628933
28,9.759999275,9.847790718
29,5.520000458,6.454772472
30,5.659999847,12.57127571
31,4.239999771,4.71102047
32,8.090001106,6.734852314
33,8.039999962,4.502232552
34,12.59000015,9.617159843
35,20.84000206,6.291947842
36,23.33100128,6.37907362
37,21.42000198,23.87519836
38,5.800000191,5.841244221
39,6.259999275,25.4008255
40,8.640000343,10.74696732
41,14.26000023,6.157836437
42,7.210000038,15.50900364
43,18.1400013,10.13614368
44,21.18000221,5.116387367
45,5.25,4.988530159
46,3.07000041,9.177927971
47,4.710000038,8.677280426
48,7.180000305,7.720367432
49,10.53999996,26.17476082
50,15.17999935,6.201857567
51,8.43999958,4.725036144
52,8.730000496,10.58170128
53,12.5,13.37188721
54,11.05000019,24.88846588
55,7.090000153,4.726027489
56,5.56000042,25.6329155
57,6.950000763,8.403320313
58,5.109999657,20.75016022
59,13.35999966,26.21158218
60,22.18000031,8.717148781
61,19.50000191,9.633372307
62,18.12000275,7.692190647
63,14.1600008,8.896861076
64,12.10999966,7.120383263
65,17.30000114,11.00628948
66,7.230000496,6.343490601
67,13.48999977,14.37969971
68,17.46000099,4.889971733
69,6.909999847,5.954948425
70,6.140000343,6.264784336
71,7.369999886,4.75044775
72,11.26000023,6.794700623
73,22.10000038,6.542999268
74,16.56000137,13.19468212
75,14.86999989,9.001998901
76,22.80999947,9.672792435
77,23.33100128,8.77603817
78,22.8900013,13.44780636
79,10.10000038,26.01060295
80,4.769999504,8.092793465
81,5.619999886,6.920070648
82,3.140000105,8.931985855
83,5.020000458,11.38690472
84,4.529999733,10.61302948
85,5.760000229,7.038751125
86,3.729999781,8.166906357
87,3.779999733,12.51770115
88,3.489999771,6.291152
89,4.299999714,5.276432991
90,12.42000008,14.92623234
91,23.33100128,6.370050907
92,7.760000229,7.521477699
93,5.989999771,6.401260853
94,7.450000763,12.85039616
95,6.980000496,6.873632908
96,6.729999542,24.60731888
97,5.230000496,15.12199783
98,5.850000381,9.482927322
99,11.7300005,11.68683815
100,7.890000343,6.366631985
101,11.68999958,10.01420116
102,8.160000801,10.78511429
103,10.69999981,21.40194893
104,19.88000107,6.863814831
