1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.9999999999999998,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,1.0
0.91188808073248,0.9511323388468024,0.9379076476110128,0.9488502276761293,0.9388149245433728,0.9449232719330183,0.9324356732639371,0.9028965539984528,0.9164413552808691,0.8979274543266951,0.9119979480296154,0.8979274543266951,0.94816700327221,0.94816700327221,0.7555665129314971,0.9043822475500187,0.9446986060061656,0.9119979480296154,0.8907515849356374,0.8968845573365016,0.9116693192580162,0.8791659623047169,0.9446986060061656,0.8791659623047169,0.9116693192580161,0.8907515849356374,0.7538697773280134,0.8625636903376032,0.8397939710516902,0.91298216587907,0.9511323388468025,0.9379076476110128,0.9488502276761294,0.9449232719330183
0.9669504497890368,0.9129821658790699,0.9421230787367115,0.9530959428653005,0.9491064579603729,0.9669504497890368,0.9365678014277938,0.9071277328539178,0.8910869080680456,0.9052323949967517,0.8712344919988675,0.8388863070004052,0.937194201258165,0.9037467565477629,0.8095533357722745,0.8486169050602322,0.9028965539984528,0.9122112360786351,0.8770167875338823,0.9043822475500188,0.8968845573365016,0.839494276503515,0.8645896304985098,0.8645896304985098,0.9178435603298762,0.8583077750411039,0.874403266100163,0.7769451056907736,0.7769451056907736,0.8994551375520803,0.8994551375520802,0.9388149245433728,0.9324515477481155,0.9327597259178748
0.9521882584643141,0.940303080526584,0.9045794005755782,0.9080503245317034,0.949180996464442,0.8935455563402414,0.9378412054650688,0.8892954194313727,0.9032554443039299,0.8712870417228277,0.9052323949967517,0.8304396775587616,0.899173714824419,0.9057516726452595,0.7585504483662249,0.6621818244092891,0.8838819051797137,0.8896549046272929,0.8559587416798883,0.9178435603298762,0.8869447887175813,0.820112018344524,0.8840460157637017,0.8545433548642744,0.8175327196078835,0.8997431838166224,0.865524576978949,0.8108301020361217,0.8220995601002807,0.9118880807324798,0.9324515477481155,0.9324356732639372,0.9403030805265841,0.8784607964107158
0.9327597259178748,0.962120432152283,0.9509266126571861,0.962120432152283,0.936603298742069,0.9336714923720664,0.9295870449504626,0.8912143271981015,0.8712344919988674,0.9122112360786352,0.9295870449504625,0.8397939710516901,0.9045046527773296,0.9360232651875022,0.7541079715741607,0.8679318001999952,0.8545433548642745,0.8273508704153429,0.8175327196078835,0.8668077699578465,0.8770167875338822,0.8034240823833715,0.839494276503515,0.8204265739488265,0.8617638525880846,0.728926256291734,0.816924745905863,0.8432264081044752,0.7695868875394538,0.9080503245317034,0.9530959428653006,0.9371489863818873,0.8979737363203566,0.9207714028177117
0.9491064579603729,0.9521882584643141,0.9336756477767818,0.9421230787367116,0.9207714028177117,0.949180996464442,0.9263930819250027,0.8666023093548781,0.8970968847965273,0.8842923407701909,0.899083780438264,0.838751112900166,0.9016010710682325,0.8550029172665974,0.7538697773280133,0.8810011516006276,0.8746894964498072,0.8892954194313727,0.830902055420797,0.8873062282020405,0.8583077750411038,0.7432202402571082,0.8608059619295411,0.7972212448595687,0.7928893079416508,0.7928893079416509,0.8172048855785253,0.7973045651224634,0.760894530593287,0.8979737363203567,0.938350482057576,0.868631881487854,0.8910869080680457,0.9024655589352638
0.938350482057576,0.9336714923720663,0.9243174088826991,0.916441355280869,0.8787963539050836,0.9212477686276482,0.9124823059318392,0.8813463462036727,0.8544142003489609,0.8970827553171992,0.8928024077123203,0.885347168105659,0.8612014895514715,0.9023451850623841,0.7689385635158079,0.8551140478092212,0.856804260464401,0.8505230769070662,0.6884682015309832,0.8446548457745823,0.8463484735314981,0.7659881992742043,0.8668077699578464,0.7764342548206771,0.8517764787253536,0.8371267661593614,0.8458552835705718,0.8203575100142699,0.7721596987089716,0.9045794005755782,0.9243174088826991,0.9132071501076467,0.9108546992863391,0.8904424085010283
0.9371489863818873,0.9336756477767819,0.936603298742069,0.9551936560247168,0.9378412054650689,0.9233741023419811,0.8614793169250827,0.857407844769139,0.904366847097278,0.8731988907409988,0.883384322824425,0.8728995075731775,0.8603277541474079,0.8911701257186233,0.6875942470694962,0.8869447887175813,0.879908241053233,0.8467018872287699,0.7742100929855731,0.7968095183144147,0.840561125510765,0.801107734431292,0.8488647731975695,0.7780921311895518,0.855759148757135,0.8046544877248101,0.8367838440743045,0.7722144093223025,0.7557917307382971,0.8935455563402414,0.9212477686276482,0.9042537106893638,0.9219300364817602,0.8890016582391294
0.9509266126571863,0.9024655589352638,0.9365678014277938,0.9132071501076467,0.9096263329461575,0.9302698874494947,0.8953483833510916,0.8840460157637017,0.8784661765034408,0.8974240847513781,0.8563617326887195,0.8489099353011595,0.8853471681056592,0.8756940436143381,0.7669383012638229,0.8455014063368332,0.8552103152574536,0.838751112900166,0.8371480341726157,0.8309020554207969,0.621455134502379,0.7622782999133583,0.8325047473632534,0.7696391008388902,0.5645253553694412,0.8721481155447287,0.8424553743125435,0.8146757721493058,0.7562761756396649,0.868631881487854,0.8948629956018871,0.8948629956018872,0.8767255667647341,0.8955252661592608
