,ground_truth,prediction
0,5.430000305175781,8.56352424621582
1,9.680000305175781,9.268356323242188
2,6.829999923706055,8.81293773651123
3,5.070000648498535,9.764286994934082
4,12.979999542236328,13.381148338317871
5,7.600000381469727,12.64513111114502
6,4.40000057220459,11.422113418579102
7,12.699999809265137,14.704856872558594
8,13.379999160766602,14.822810173034668
9,8.559999465942383,12.212080955505371
10,7.510000228881836,9.840737342834473
11,7.859999656677246,11.8890380859375
12,9.199999809265137,10.281250953674316
13,7.699999809265137,9.830621719360352
14,5.239999771118164,8.802233695983887
15,5.829999923706055,8.592065811157227
16,10.119999885559082,9.727537155151367
17,6.4800004959106445,9.339292526245117
18,5.710000038146973,8.873784065246582
19,7.659999847412109,9.072425842285156
20,7.820000648498535,9.605734825134277
21,6.2599992752075195,9.4133939743042
22,5.819999694824219,9.968442916870117
23,7.520000457763672,10.073101043701172
24,5.350000381469727,8.932486534118652
25,4.239999771118164,7.2151689529418945
26,5.600000381469727,7.223669052124023
27,6.270000457763672,7.328139305114746
28,6.119999885559082,7.401106834411621
29,9.479999542236328,8.252020835876465
30,8.550000190734863,9.65186595916748
31,6.020000457763672,8.119532585144043
32,9.329999923706055,7.364224433898926
33,15.75,8.083319664001465
34,5.970000267028809,10.063066482543945
35,7.630000114440918,11.827407836914062
36,4.810000419616699,9.060037612915039
37,9.530000686645508,10.672342300415039
38,9.00999927520752,9.917949676513672
39,6.890000343322754,9.234293937683105
40,7.890000343322754,9.170797348022461
41,6.880000114440918,9.138496398925781
42,8.960000038146973,10.528194427490234
43,11.949999809265137,11.221184730529785
44,12.699999809265137,11.372319221496582
45,10.84000015258789,10.530226707458496
46,20.60000228881836,10.246898651123047
47,11.109999656677246,9.471054077148438
48,12.470000267028809,10.584609031677246
49,6.670001029968262,8.875146865844727
50,6.290000915527344,8.5797700881958
51,6.090000152587891,8.737212181091309
52,7.820000648498535,7.52121639251709
53,8.380000114440918,8.629319190979004
54,6.050000190734863,8.653203964233398
55,8.290000915527344,9.089934349060059
56,10.59999942779541,10.694971084594727
57,4.780000686645508,8.06784439086914
58,7.90000057220459,13.191195487976074
59,23.33100128173828,14.240026473999023
60,23.33100128173828,14.218863487243652
61,23.33100128173828,13.670430183410645
62,20.89000129699707,12.486360549926758
63,23.33100128173828,13.24360466003418
64,14.550000190734863,11.37103271484375
65,23.33100128173828,13.291285514831543
66,23.33100128173828,12.8389310836792
67,11.010000228881836,9.900497436523438
68,11.630000114440918,10.445725440979004
69,17.43000030517578,12.30831241607666
70,23.33100128173828,11.941027641296387
71,22.610000610351562,12.637834548950195
72,7.130000114440918,9.323480606079102
73,7.869999885559082,9.77148723602295
74,5.65000057220459,7.906826019287109
75,4.340000152587891,7.417108535766602
76,5.010000228881836,7.0345048904418945
77,5.7400007247924805,8.100106239318848
78,6.070000648498535,8.876177787780762
79,6.65000057220459,10.55958366394043
80,6.329999923706055,10.01839542388916
81,9.40999984741211,9.455964088439941
82,14.710000038146973,9.72201156616211
83,9.269999504089355,8.635539054870605
84,9.949999809265137,9.096243858337402
85,6.609999656677246,8.972315788269043
86,7.180000305175781,9.07138729095459
87,6.840000152587891,9.226919174194336
88,6.560000419616699,8.253634452819824
89,6.630000114440918,8.375454902648926
90,10.960000038146973,11.193461418151855
91,11.579999923706055,10.214531898498535
92,10.3100004196167,10.754125595092773
93,9.0,10.147257804870605
94,8.809999465942383,8.415684700012207
95,6.010000228881836,8.639273643493652
96,5.7400007247924805,9.551350593566895
97,8.119999885559082,10.13757038116455
98,8.75,10.608055114746094
99,8.059999465942383,9.829975128173828
100,18.760000228881836,9.933101654052734
101,15.369999885559082,9.409799575805664
102,7.070000648498535,9.171123504638672
103,5.289999961853027,9.170406341552734
104,5.960000038146973,8.855379104614258
105,5.059999465942383,8.653258323669434
106,5.350000381469727,8.994373321533203
107,5.579999923706055,8.995894432067871
108,5.020000457763672,8.745267868041992
109,5.829999923706055,9.495954513549805
110,6.25,9.759134292602539
111,6.390000343322754,9.411662101745605
112,6.449999809265137,10.195698738098145
113,7.029999732971191,10.183514595031738
114,12.710000038146973,10.20228099822998
115,11.260000228881836,10.079436302185059
116,15.449999809265137,10.369929313659668
117,12.489999771118164,9.962353706359863
118,7.539999961853027,9.714472770690918
119,6.850000381469727,9.99321460723877
120,9.699999809265137,9.900458335876465
121,16.660001754760742,9.995376586914062
122,16.64000129699707,8.927535057067871
123,8.789999961853027,8.968317985534668
124,5.840000152587891,9.422797203063965
125,9.669999122619629,9.350543975830078
126,7.7699995040893555,9.289725303649902
127,5.130000114440918,8.230328559875488
128,6.270000457763672,8.733463287353516
129,8.49000072479248,8.758951187133789
130,6.570000648498535,8.048887252807617
131,5.890000343322754,8.486420631408691
132,4.600000381469727,8.953288078308105
133,8.220000267028809,8.957094192504883
134,7.340000152587891,8.987337112426758
135,9.720000267028809,9.205297470092773
136,11.699999809265137,9.917236328125
137,18.39000129699707,9.840919494628906
138,15.890000343322754,9.072770118713379
139,9.880000114440918,8.983430862426758
140,6.619999885559082,8.855341911315918
141,8.290000915527344,9.219602584838867
142,7.920000076293945,9.052928924560547
143,12.239999771118164,9.43120002746582
144,17.920000076293945,11.116792678833008
145,23.28000259399414,9.97544002532959
146,17.079999923706055,9.286669731140137
147,14.390000343322754,10.459039688110352
148,7.510000228881836,10.225602149963379
149,11.5,9.761358261108398
150,11.770000457763672,9.247190475463867
151,12.480000495910645,8.757137298583984
152,5.569999694824219,8.47834300994873
153,5.659999847412109,8.250125885009766
154,4.880000114440918,7.887509346008301
155,5.270000457763672,7.70388126373291
156,6.930000305175781,8.414783477783203
157,4.880000114440918,8.79141616821289
158,6.40000057220459,9.202719688415527
159,4.780000686645508,9.336709022521973
160,4.199999809265137,8.656157493591309
161,5.859999656677246,8.955142974853516
162,9.460000038146973,9.387256622314453
163,4.420000076293945,9.11163330078125
164,5.479999542236328,8.887688636779785
165,4.970000267028809,8.933858871459961
166,5.140000343322754,8.87264347076416
167,5.619999885559082,9.123720169067383
168,5.829999923706055,8.815982818603516
169,5.4900007247924805,8.332714080810547
170,4.670000076293945,8.259265899658203
171,6.1100006103515625,8.547513961791992
172,5.640000343322754,8.666616439819336
173,5.409999847412109,8.908196449279785
174,6.149999618530273,8.93679141998291
175,3.56000018119812,8.685553550720215
176,4.470000267028809,9.010832786560059
177,5.420000076293945,8.9334135055542
178,5.340000152587891,8.7141752243042
179,6.8600006103515625,8.671958923339844
180,6.560000419616699,8.335797309875488
181,5.0,8.355204582214355
182,3.640000343322754,8.560949325561523
183,3.5399997234344482,8.79312801361084
184,3.4700000286102295,8.952003479003906
185,4.009999752044678,9.276544570922852
186,4.310000419616699,9.1201171875
187,3.4100003242492676,8.846518516540527
188,3.569999933242798,8.97907829284668
189,6.210000038146973,8.778136253356934
190,7.050000190734863,8.749800682067871
191,4.800000190734863,8.686739921569824
192,6.510000228881836,8.990166664123535
193,3.569999933242798,9.180647850036621
194,4.9800004959106445,8.866201400756836
195,4.340000152587891,8.828740119934082
196,4.410000324249268,8.845170021057129
197,4.810000419616699,8.598893165588379
198,5.25,8.578441619873047
199,3.819999933242798,8.437726974487305
200,3.950000047683716,8.455070495605469
201,4.460000038146973,8.6837158203125
202,2.8299996852874756,8.573960304260254
203,8.140000343322754,8.39291763305664
204,5.149999618530273,8.295382499694824
205,4.210000038146973,8.461262702941895
206,3.8400001525878906,9.013113975524902
207,5.149999618530273,9.12966251373291
208,5.239999771118164,9.197816848754883
209,4.0,9.10591983795166
210,4.25,9.1743803024292
211,3.0999999046325684,9.021354675292969
212,3.5199999809265137,9.098516464233398
213,3.890000104904175,9.058409690856934
214,3.9000000953674316,8.901790618896484
215,4.470000267028809,9.05962085723877
216,5.760000228881836,8.9730806350708
217,12.360000610351562,9.046878814697266
218,22.43000030517578,9.325275421142578
219,20.720001220703125,9.977605819702148
220,4.3600006103515625,8.44629192352295
221,5.079999923706055,8.345396995544434
222,4.009999752044678,8.71972370147705
223,4.800000190734863,9.05332088470459
224,7.079999923706055,9.027713775634766
225,5.130000114440918,9.524667739868164
226,9.530000686645508,10.101356506347656
227,3.3499996662139893,8.838465690612793
228,8.000000953674316,9.66711711883545
229,5.529999732971191,8.918988227844238
230,4.789999961853027,9.217716217041016
231,9.859999656677246,9.948426246643066
232,6.279999732971191,9.9148588180542
233,5.260000228881836,9.664402961730957
234,5.7699995040893555,9.26827621459961
235,5.630000114440918,8.74516487121582
236,4.75,8.516109466552734
237,6.4800004959106445,9.675407409667969
238,7.2400007247924805,9.779807090759277
239,10.239999771118164,9.249478340148926
240,6.0,9.106669425964355
241,6.010000228881836,8.47576904296875
242,4.569999694824219,8.694818496704102
243,4.180000305175781,8.851094245910645
244,5.9800004959106445,8.592439651489258
245,10.34000015258789,9.120809555053711
246,10.670000076293945,10.604969024658203
247,3.9000000953674316,13.407098770141602
248,5.260000228881836,9.010263442993164
249,4.850000381469727,9.24042797088623
250,5.289999961853027,10.045879364013672
251,6.690000534057617,10.844551086425781
252,17.100000381469727,9.90764045715332
253,9.930000305175781,10.364209175109863
254,4.829999923706055,9.494648933410645
255,4.819999694824219,9.258817672729492
256,5.310000419616699,8.506129264831543
257,4.099999904632568,8.724711418151855
258,4.059999465942383,9.132575035095215
259,5.7300004959106445,9.376042366027832
260,6.4800004959106445,9.531089782714844
261,4.949999809265137,8.774052619934082
262,4.909999847412109,8.637655258178711
263,4.009999752044678,8.661558151245117
264,14.970000267028809,9.789543151855469
265,6.789999961853027,11.350916862487793
266,11.369999885559082,10.6533842086792
267,8.90999984741211,9.723779678344727
268,7.369999885559082,9.446660995483398
269,12.480000495910645,9.930524826049805
270,14.270000457763672,10.08608341217041
271,9.59000015258789,10.232062339782715
272,9.119999885559082,10.299873352050781
273,11.279999732971191,9.761886596679688
274,13.369999885559082,9.38154125213623
275,17.330001831054688,9.896279335021973
276,18.73000144958496,10.694302558898926
277,5.579999923706055,9.646469116210938
278,3.7900002002716064,8.702546119689941
279,5.680000305175781,9.070047378540039
280,5.659999847412109,9.370095252990723
281,6.4800004959106445,9.526435852050781
282,10.84000015258789,10.597944259643555
283,18.770000457763672,11.857157707214355
284,15.260000228881836,10.542049407958984
285,13.949999809265137,10.035358428955078
286,5.940000534057617,11.4087553024292
287,11.25,14.236201286315918
288,8.989999771118164,12.416255950927734
289,11.069999694824219,10.747374534606934
290,13.449999809265137,11.545586585998535
291,8.130000114440918,14.212679862976074
292,16.05000114440918,13.061924934387207
293,14.59000015258789,13.659814834594727
294,17.810001373291016,12.814090728759766
295,10.329999923706055,11.36154556274414
296,12.160000801086426,11.931787490844727
297,9.989999771118164,9.729414939880371
298,5.439999580383301,8.794657707214355
299,4.519999980926514,8.590486526489258
300,7.140000343322754,9.097058296203613
301,6.199999809265137,10.359906196594238
302,4.690000534057617,8.985858917236328
303,5.75,9.282301902770996
304,8.430000305175781,12.016322135925293
305,4.519999980926514,9.277731895446777
306,5.800000190734863,11.391955375671387
307,9.179999351501465,11.75040054321289
308,7.789999961853027,10.439634323120117
309,5.180000305175781,9.243919372558594
310,4.659999847412109,8.091997146606445
311,5.460000038146973,7.785393714904785
312,5.880000114440918,7.879609107971191
313,4.480000019073486,7.050690650939941
314,3.0999999046325684,6.762742042541504
315,4.369999885559082,8.133609771728516
316,9.559999465942383,11.118141174316406
317,8.270000457763672,9.601557731628418
318,6.460000038146973,9.610358238220215
319,22.270000457763672,11.927969932556152
320,14.420000076293945,10.744593620300293
321,7.970000267028809,11.327834129333496
322,13.410000801086426,14.299904823303223
323,23.33100128173828,14.757862091064453
324,23.33100128173828,14.515698432922363
325,18.450000762939453,15.155156135559082
326,12.170000076293945,11.986071586608887
327,14.220000267028809,12.88127613067627
328,15.8100004196167,14.060850143432617
329,13.649999618530273,15.616620063781738
330,10.420000076293945,12.064008712768555
331,12.59999942779541,11.789981842041016
332,11.570000648498535,11.327555656433105
333,9.619999885559082,11.396690368652344
334,8.140000343322754,10.945785522460938
335,6.989999771118164,11.018949508666992
336,9.489999771118164,10.736714363098145
337,10.609999656677246,11.133119583129883
338,5.510000228881836,12.051542282104492
339,7.7300004959106445,13.000103950500488
340,16.57000160217285,13.780848503112793
341,13.1899995803833,14.217789649963379
342,14.210000038146973,14.653263092041016
343,16.970001220703125,13.214478492736816
344,8.829999923706055,10.510001182556152
345,12.019999504089355,12.042912483215332
346,5.699999809265137,9.69564437866211
347,6.329999923706055,10.087546348571777
348,5.850000381469727,9.660630226135254
349,7.420000076293945,10.895308494567871
350,8.550000190734863,14.515692710876465
351,9.569999694824219,14.085538864135742
352,16.21000099182129,14.780025482177734
353,23.15999984741211,14.258111953735352
354,15.569999694824219,12.010208129882812
355,6.3600006103515625,9.415736198425293
356,8.609999656677246,11.507099151611328
357,16.0,11.890275955200195
358,12.270000457763672,11.01756763458252
359,12.869999885559082,15.422957420349121
360,11.920000076293945,12.647493362426758
361,14.910000801086426,13.652159690856934
362,14.860000610351562,14.097087860107422
363,7.399999618530273,10.174649238586426
364,7.060000419616699,10.001378059387207
365,6.780000686645508,9.845555305480957
366,6.699999809265137,8.903769493103027
367,4.679999351501465,9.054966926574707
368,6.40000057220459,9.792068481445312
369,5.829999923706055,10.057660102844238
370,7.510000228881836,12.423067092895508
371,12.149999618530273,14.33089828491211
372,17.110002517700195,14.988322257995605
373,17.290000915527344,14.601155281066895
374,19.090002059936523,14.254880905151367
375,23.190000534057617,15.775408744812012
376,17.25,16.722076416015625
377,20.250001907348633,16.60082244873047
378,16.580001831054688,14.082924842834473
379,10.449999809265137,13.045783996582031
380,17.80000114440918,13.78321647644043
381,11.739999771118164,13.29256534576416
382,7.739999771118164,9.23307991027832
383,5.829999923706055,8.844374656677246
384,8.239999771118164,10.292567253112793
385,10.179999351501465,9.513823509216309
386,6.609999656677246,8.75554084777832
387,5.720000267028809,7.3842363357543945
388,6.130000114440918,7.278680801391602
389,9.449999809265137,8.121389389038086
390,7.850000381469727,10.031105995178223
391,6.34999942779541,11.52132797241211
392,7.65000057220459,10.43836784362793
393,9.920000076293945,14.510726928710938
394,20.210002899169922,13.12588119506836
395,23.33100128173828,12.573915481567383
396,18.89000129699707,11.953280448913574
397,21.55000114440918,11.976125717163086
398,13.359999656677246,13.051008224487305
399,12.889999389648438,15.23183536529541
400,11.699999809265137,14.40338134765625
401,19.23000144958496,11.675703048706055
402,10.6899995803833,11.820638656616211
403,14.90000057220459,11.500566482543945
404,12.65000057220459,10.577120780944824
405,8.40000057220459,10.376421928405762
406,8.210000038146973,9.510849952697754
407,6.930000305175781,9.005189895629883
408,5.819999694824219,8.20072078704834
409,6.149999618530273,9.47177505493164
410,5.659999847412109,8.890305519104004
411,5.840000152587891,8.359046936035156
412,6.2599992752075195,7.124514579772949
413,6.090000152587891,7.466310501098633
414,9.609999656677246,8.371477127075195
415,5.789999961853027,8.859025955200195
416,5.600000381469727,7.941738128662109
417,5.3899993896484375,7.315066337585449
418,5.75,7.687300682067871
419,6.710000038146973,9.162801742553711
420,9.130000114440918,9.979866981506348
421,9.989999771118164,9.486231803894043
422,9.569999694824219,10.099897384643555
423,10.75,12.502066612243652
424,19.760000228881836,12.011628150939941
425,8.510000228881836,12.280739784240723
426,9.25,12.21239185333252
427,10.9399995803833,12.412666320800781
428,14.15000057220459,14.361781120300293
429,17.900001525878906,12.82851791381836
430,6.899999618530273,9.425583839416504
431,8.319999694824219,9.068763732910156
432,8.360000610351562,8.963544845581055
433,7.0199995040893555,8.610140800476074
434,5.890000343322754,8.76575756072998
435,8.239999771118164,8.323612213134766
436,14.039999961853027,10.589790344238281
437,23.33100128173828,13.987770080566406
438,16.57000160217285,11.302314758300781
439,17.530000686645508,10.552574157714844
440,23.33100128173828,12.613771438598633
441,13.690000534057617,13.131865501403809
442,8.899999618530273,9.817953109741211
443,10.420000076293945,9.463085174560547
444,7.060000419616699,8.843205451965332
445,7.109999656677246,8.786656379699707
446,9.300000190734863,10.49609088897705
447,11.15000057220459,12.0609130859375
448,7.0,11.179853439331055
449,7.330000877380371,10.936553001403809
450,14.90000057220459,12.164202690124512
451,20.5,12.322486877441406
452,23.33100128173828,13.327006340026855
453,21.55000114440918,13.589038848876953
454,6.809999465942383,9.959673881530762
455,8.119999885559082,10.19170093536377
456,7.060000419616699,9.723725318908691
457,6.760000228881836,9.489704132080078
458,7.210000038146973,9.473653793334961
459,5.460000038146973,9.332026481628418
460,5.9800004959106445,9.487472534179688
461,6.710000038146973,9.479609489440918
462,16.100000381469727,10.036381721496582
463,12.830000877380371,10.63023567199707
464,19.130001068115234,12.088020324707031
465,10.079999923706055,10.988110542297363
466,7.859999656677246,9.861501693725586
467,14.84000015258789,10.284283638000488
468,7.440000534057617,9.38374137878418
469,4.940000534057617,9.019111633300781
470,6.369999885559082,9.353413581848145
471,6.420000076293945,9.520391464233398
472,7.109999656677246,9.439187049865723
473,7.399999618530273,9.164138793945312
474,5.439999580383301,8.371458053588867
475,7.140000343322754,8.945085525512695
476,10.680000305175781,11.946828842163086
477,13.619999885559082,9.656079292297363
478,16.600000381469727,9.873493194580078
479,10.380000114440918,8.936685562133789
480,23.33100128173828,9.524062156677246
481,19.660001754760742,10.124951362609863
482,11.760000228881836,9.9854736328125
483,11.710000038146973,9.387659072875977
484,9.6899995803833,8.718259811401367
485,13.9399995803833,8.849287033081055
486,10.800000190734863,8.084184646606445
487,8.59000015258789,8.671869277954102
488,5.970000267028809,8.884180068969727
489,9.130000114440918,9.185749053955078
490,9.65999984741211,9.381434440612793
491,4.789999961853027,9.38138484954834
492,5.0,8.970696449279785
493,4.430000305175781,8.893682479858398
494,4.859999656677246,8.991271018981934
495,4.579999923706055,8.988158226013184
496,5.590000152587891,8.88131046295166
497,9.869999885559082,9.304558753967285
498,8.190000534057617,10.122907638549805
499,7.180000305175781,9.901020050048828
500,9.949999809265137,9.334474563598633
501,8.880000114440918,9.03535270690918
502,5.600000381469727,8.779297828674316
503,9.800000190734863,8.850055694580078
504,6.449999809265137,8.85871696472168
505,10.609999656677246,9.30428695678711
506,10.199999809265137,9.225088119506836
507,9.579999923706055,9.670822143554688
508,4.7400007247924805,8.955602645874023
509,4.380000114440918,8.709260940551758
510,4.050000190734863,7.730107307434082
511,4.489999771118164,7.787602424621582
512,5.460000038146973,8.538652420043945
513,7.600000381469727,8.27934455871582
514,7.270000457763672,8.647283554077148
515,8.809999465942383,8.825209617614746
516,8.84000015258789,9.288917541503906
517,6.890000343322754,9.293174743652344
518,7.850000381469727,9.231982231140137
519,12.860000610351562,9.488042831420898
520,8.420000076293945,9.563722610473633
521,6.09999942779541,9.934786796569824
522,5.3600006103515625,9.461402893066406
523,5.809999465942383,9.520674705505371
524,7.699999809265137,9.650760650634766
525,12.579999923706055,9.545833587646484
526,20.430002212524414,9.93196964263916
527,9.130000114440918,9.683317184448242
528,5.789999961853027,8.850732803344727
529,5.899999618530273,8.715595245361328
530,5.40000057220459,8.732488632202148
531,5.510000228881836,8.816062927246094
532,6.529999732971191,8.623141288757324
533,3.750000238418579,7.680006980895996
534,2.629999876022339,7.6489973068237305
535,2.809999942779541,8.645764350891113
536,4.780000686645508,8.86182689666748
537,5.109999656677246,8.944089889526367
538,5.450000762939453,9.000699996948242
539,5.439999580383301,8.991477966308594
540,5.140000343322754,8.882750511169434
541,6.520000457763672,9.098213195800781
542,3.510000228881836,8.819889068603516
543,4.670000076293945,8.707088470458984
544,3.7400002479553223,8.63969898223877
545,3.629999876022339,8.415310859680176
546,5.920000076293945,8.10800838470459
547,7.409999847412109,8.413702011108398
548,8.270000457763672,8.8331880569458
549,4.199999809265137,8.920273780822754
550,4.470000267028809,8.994651794433594
551,5.40000057220459,9.179652214050293
552,3.750000238418579,9.126028060913086
553,8.699999809265137,8.705682754516602
554,9.140000343322754,8.486461639404297
555,3.8000001907348633,8.236798286437988
556,3.9000000953674316,7.972377777099609
557,3.130000114440918,8.104788780212402
558,4.190000057220459,8.615267753601074
559,6.800000190734863,8.591911315917969
560,7.220000267028809,8.802769660949707
561,4.170000076293945,8.430562973022461
562,5.600000381469727,8.329143524169922
563,6.270000457763672,8.354229927062988
564,3.2799999713897705,8.160680770874023
565,3.2700002193450928,7.923025131225586
566,4.560000419616699,8.235321044921875
567,4.510000228881836,8.477331161499023
568,4.039999961853027,8.137768745422363
