,Groundtruth,Predict
0,9.84000015258789,4.156002998352051
1,15.819999694824219,6.545046329498291
2,4.840000152587891,4.4847731590271
3,6.710000038146973,5.016818046569824
4,5.050000190734863,5.467669486999512
5,4.519999980926514,4.602260112762451
6,6.789999961853027,5.937741756439209
7,7.170000076293945,4.7627692222595215
8,6.019999980926514,4.994380474090576
9,6.489999771118164,4.282134532928467
10,7.190000057220459,4.86971378326416
11,16.700000762939453,7.4384002685546875
12,20.790000915527344,7.326362133026123
13,13.34000015258789,17.463733673095703
14,23.33099937438965,16.799306869506836
15,23.33099937438965,18.301271438598633
16,18.030000686645508,18.99421501159668
17,9.0,5.034238815307617
18,13.0600004196167,5.374316215515137
19,10.210000038146973,4.657780647277832
20,9.539999961853027,6.307002067565918
21,5.119999885559082,2.1046464443206787
22,4.289999961853027,2.18672251701355
23,5.869999885559082,2.9866998195648193
24,5.309999942779541,4.188430309295654
25,3.8299999237060547,3.0293359756469727
26,6.760000228881836,3.2311251163482666
27,6.860000133514404,4.893381118774414
28,5.039999961853027,3.8002214431762695
29,5.889999866485596,3.2368040084838867
30,7.369999885559082,3.2641592025756836
31,6.539999961853027,3.594698190689087
32,6.849999904632568,3.2285802364349365
33,4.590000152587891,3.584937334060669
34,5.429999828338623,3.0729315280914307
35,5.409999847412109,3.600975751876831
36,6.849999904632568,3.6234350204467773
37,13.430000305175781,2.9460461139678955
38,12.34000015258789,9.095230102539062
39,16.549999237060547,8.523947715759277
40,14.829999923706055,2.4173858165740967
41,7.949999809265137,3.5515339374542236
42,11.949999809265137,4.432450294494629
43,9.180000305175781,3.7848050594329834
44,10.239999771118164,5.529261589050293
45,10.420000076293945,3.7211966514587402
46,5.440000057220459,2.4308810234069824
47,7.019999980926514,2.669121026992798
48,6.809999942779541,3.802279472351074
49,14.770000457763672,3.3454842567443848
50,23.33099937438965,3.9035441875457764
51,23.33099937438965,3.9153263568878174
52,17.18000030517578,12.017454147338867
53,16.75,18.83426856994629
54,7.670000076293945,5.508928298950195
55,10.65999984741211,6.821913719177246
56,7.050000190734863,2.286510467529297
57,5.360000133514404,3.5425219535827637
58,6.820000171661377,5.012365341186523
59,7.699999809265137,5.948817729949951
60,15.789999961853027,2.6779356002807617
61,15.699999809265137,2.8236124515533447
62,14.270000457763672,2.7056102752685547
63,16.610000610351562,5.359642505645752
64,7.420000076293945,5.016100883483887
65,23.33099937438965,7.20033073425293
66,23.33099937438965,14.286367416381836
67,23.33099937438965,14.819254875183105
68,23.33099937438965,11.574458122253418
69,16.270000457763672,17.27960968017578
70,21.06999969482422,8.457850456237793
71,18.010000228881836,4.5222673416137695
72,23.33099937438965,8.82343578338623
73,19.200000762939453,6.929193496704102
74,8.789999961853027,7.4608564376831055
75,10.739999771118164,12.243435859680176
76,23.33099937438965,5.581329822540283
77,23.33099937438965,4.615412712097168
78,23.33099937438965,10.253480911254883
79,13.680000305175781,4.882786750793457
80,8.8100004196167,4.562540531158447
81,7.099999904632568,3.614659547805786
82,4.840000152587891,3.0852198600769043
83,4.519999980926514,3.71589732170105
84,5.070000171661377,5.345729351043701
85,6.730000019073486,5.955161094665527
86,15.850000381469727,5.700816631317139
87,19.43000030517578,3.4181931018829346
88,16.719999313354492,2.7163445949554443
89,16.18000030517578,17.282085418701172
90,9.300000190734863,7.776101589202881
91,13.0,5.470011234283447
92,7.369999885559082,3.4234769344329834
93,7.019999980926514,3.09338116645813
