,ground_truth,prediction
0,5.430000305175781,5.317238807678223
1,9.680000305175781,5.583868026733398
2,6.829999923706055,4.888729095458984
3,5.070000648498535,5.413469314575195
4,12.979999542236328,8.562588691711426
5,7.600000381469727,9.713613510131836
6,4.40000057220459,9.643723487854004
7,12.699999809265137,14.00369930267334
8,13.379999160766602,13.537374496459961
9,8.559999465942383,11.193113327026367
10,7.510000228881836,6.236057281494141
11,7.859999656677246,7.711362838745117
12,9.199999809265137,6.616985321044922
13,7.699999809265137,6.547484397888184
14,5.239999771118164,4.128025531768799
15,5.829999923706055,4.084494590759277
16,10.119999885559082,4.844456672668457
17,6.4800004959106445,5.133135795593262
18,5.710000038146973,4.358704566955566
19,7.659999847412109,5.315665245056152
20,7.820000648498535,5.757630348205566
21,6.2599992752075195,4.882524490356445
22,5.819999694824219,5.064762115478516
23,7.520000457763672,5.353984832763672
24,5.350000381469727,4.259061813354492
25,4.239999771118164,3.535494565963745
26,5.600000381469727,3.6563007831573486
27,6.270000457763672,4.182557106018066
28,6.119999885559082,4.368268013000488
29,9.479999542236328,5.405099868774414
30,8.550000190734863,7.431160926818848
31,6.020000457763672,7.375373840332031
32,9.329999923706055,6.874554634094238
33,15.75,6.355229377746582
34,5.970000267028809,5.371166229248047
35,7.630000114440918,7.223982810974121
36,4.810000419616699,5.234648704528809
37,9.530000686645508,6.777692794799805
38,9.00999927520752,6.065753936767578
39,6.890000343322754,5.4196977615356445
40,7.890000343322754,5.556915283203125
41,6.880000114440918,5.402228355407715
42,8.960000038146973,6.639449119567871
43,11.949999809265137,7.7782793045043945
44,12.699999809265137,7.900860786437988
45,10.84000015258789,9.36196231842041
46,20.60000228881836,9.514663696289062
47,11.109999656677246,5.660573959350586
48,12.470000267028809,6.810643196105957
49,6.670001029968262,4.889305114746094
50,6.290000915527344,4.999490737915039
51,6.090000152587891,5.822792053222656
52,7.820000648498535,5.161367416381836
53,8.380000114440918,7.019640922546387
54,6.050000190734863,5.702832221984863
55,8.290000915527344,5.986809730529785
56,10.59999942779541,7.938479423522949
57,4.780000686645508,5.040525436401367
58,7.90000057220459,12.77640151977539
59,23.33100128173828,11.738856315612793
60,23.33100128173828,11.535124778747559
61,23.33100128173828,12.378089904785156
