,groundtruth,predict
0,9.01,3.938944968534779
1,8.29,3.2060147435601203
2,4.76,2.5708595898384994
3,11.36,4.287285887768386
4,6.52,5.609021798348268
5,9.93,6.87104595948603
6,4.3,3.5664108344164838
7,6.49,4.1164813856451685
8,5.96,3.6130519040536315
9,3.58,2.2282352208850003
10,7.52,3.2268362412099694
11,6.85,3.4651452360811907
12,6.24,3.15490727592544
13,5.2,2.7592008260640193
14,3.56,2.7900911699768445
15,2.3,5.564134787645008
16,2.74,6.063773929571514
17,12.81,10.686679939270887
18,18.75,17.495406806991838
19,19.69,17.242856435784773
20,20.53,9.504831036975219
21,9.02,3.630033357069437
22,10.56,4.7759953572939615
23,10.48,5.148778663884379
24,9.31,5.320659144651362
25,4.04,2.141311862861034
26,3.01,2.2912076572225515
27,4.31,2.534703290988854
28,3.94,3.1026824366588786
29,2.93,2.4684251962933734
30,4.57,3.2729121333844406
31,5.36,3.876559098232133
32,3.48,2.869224766875892
33,3.99,2.556442088260978
34,4.78,2.5308416400968463
35,5.67,2.7016205160940348
36,5.86,2.6161001537957107
37,3.59,2.5232019912145485
38,3.37,3.154687458115374
39,4.69,2.6139939028733754
40,4.37,3.3343458444594742
41,9.98,4.764717493121098
42,16.8,6.80509727480282
43,15.32,8.337164907071937
44,8.32,7.947269575368349
45,1.85,3.9068652750626587
46,4.4,5.435484424090085
47,10.45,2.704635381480215
48,8.26,4.44508295810847
49,11.48,3.2008762683732184
50,3.28,3.6540005742872625
51,4.19,3.5792995791273845
52,4.21,3.8568197803609863
53,5.28,3.9797950510226165
54,8.05,7.101494663859958
55,6.56,6.7726471264261425
56,19.28,9.259619930803694
57,13.69,14.5065080097511
58,1.69,6.768087736719196
59,2.93,5.86546186904725
60,7.11,2.6230608985829558
61,4.38,3.1631469755189836
62,6.18,3.6913786817362375
63,4.11,4.444592130239354
64,12.06,6.601740103978599
65,4.02,3.049988362137933
66,3.21,3.221123555306132
67,11.98,4.548267821773599
68,9.76,3.9449839873593695
69,23.331,11.185362406741058
70,23.331,12.834276063699178
71,23.331,12.463238853770276
72,16.7,13.699232288412793
73,13.72,13.456270327218006
74,7.9,15.511436119853416
75,10.51,9.170500512567882
76,14.37,14.587629193391086
77,3.92,16.26963428461028
78,4.75,7.663080885538157
79,4.58,8.061521185810632
80,11.84,10.684007384324321
81,9.86,12.29067367205475
82,14.11,13.556297816058557
83,15.14,3.3897085637968214
84,7.71,5.254840546530637
85,10.12,2.5785569992600395
86,4.29,2.839759922976076
87,3.32,2.8410006824700926
88,6.22,3.132831868557831
89,6.75,3.4879350351246936
90,10.25,6.1009974597125565
91,8.84,4.123867371908327
92,15.89,6.935949091155524
93,17.16,11.87149198121022
94,10.66,7.987361376546091
95,11.3,5.7488308436431685
96,6.63,3.51168152285982
97,4.82,3.527137774014381
98,9.5,4.873064234289899
